,expected_n_aftershocks,gen_0_parent,generation,is_background,latitude,longitude,magnitude,n_aftershocks,parent,time,current_rate,distance_range_squared,source_to_end_time_distance,pos_source_to_start_time_distance,dice,p_detected,detected
17169,0.1770467132622844,1607,6,False,34.92388104968953,104.58192787362104,2.5,2,15893,2004-08-20 13:26:54.030285400,0.005092546776590997,33.230514093083215,5611.439652427252,0.0,0.9845952255575329,0.9999612555472916,True
18267,0.17443352257724895,1607,7,False,34.92694786314931,104.58197025742497,2.5,0,17169,2004-08-20 13:35:33.351482200,3.315686126869072,32.565954833976804,5611.433641765253,0.0,0.15079119716930967,0.975089067302118,True
3922,0.2410497814952803,3922,0,True,52.034014305243346,110.94842226471408,2.7,0,0,2004-08-21 06:48:14.918632000,0.00045044714761065984,50.536490304165795,5610.7164939973145,0.0,0.12532040856287996,0.9999987412440923,True
3923,0.19954446136081935,3923,0,True,33.49067497073475,103.49193357490876,2.6,1,0,2004-08-22 04:39:21.757025000,0.0006583597434986571,39.09443149433751,5609.805998182581,0.0,0.07195064750548896,0.9999972421656003,True
8522,0.2636511908070655,3923,1,False,33.48103124260855,103.49434403087547,2.7,0,3923,2004-08-22 05:17:00.586788200,1.0365688333736325,57.079866311069864,5609.77985431958,0.0,0.506485023928049,0.9971075407250748,True
3924,0.29814809452371865,3924,0,True,30.15254613621625,100.23964150337883,2.8,0,0,2004-08-23 15:03:06.715183000,1e-08,67.45766728506541,5608.372838944641,0.0,0.12945378035491595,0.9999999999801061,True
11666,0.36394790717503966,3609,2,False,20.726900965226022,128.49883269528667,2.9,0,8303,2004-08-25 04:08:17.119346000,0.0023029573213123327,88.44827498261769,5606.827579637199,0.0,0.7375104622196798,0.9999966278206218,True
8499,0.26447705203170774,3880,1,False,45.990002904063175,111.37103669728519,2.7,0,3880,2004-08-26 09:01:29.339497200,0.005394492755652212,57.322902877433975,5605.623965978041,0.0,0.7780391681572947,0.9999849254174342,True
3925,0.1468091532480326,3925,0,True,51.31216856602153,104.31921798042353,2.5,1,0,2004-08-27 00:02:39.050130000,0.00014842493110108867,25.765689717888844,5604.998159142014,0.0,0.0673190130975807,0.9999988707514855,True
19091,0.16218503164487033,1977,8,False,23.858752794531917,118.17273582763255,2.5,0,18344,2004-09-01 17:27:01.928541400,0.0005267052400437738,29.499072514107194,5599.272894345586,0.0,0.1069304427354627,0.9999959927200264,True
3926,0.38434771530039225,3926,0,True,51.4595999575583,137.83962086695436,2.9,0,0,2004-09-17 17:37:34.013162000,6.698358964479897e-06,95.25025387600265,5583.265578551366,0.0,0.49206699179813296,0.9999999901916958,True
19129,0.1465735507151776,2371,8,False,49.85606441048849,119.85941363848835,2.5,0,18425,2004-09-23 04:23:09.640073399,0.012226071255884511,25.709531761737956,5577.817249536188,0.0,0.8877254675668748,0.9999069857173184,True
3927,0.15203228581699385,3927,0,True,57.586830385286234,122.48356741091087,2.5,1,0,2004-09-28 03:22:32.168527000,0.00047657010015041834,27.01891104506315,5572.859349901308,0.0,0.7800392795943518,0.9999963741576172,True
8523,0.32027146799893774,3925,1,False,51.3159443084266,104.31922636804066,2.8,1,3925,2004-09-28 14:28:35.127234000,0.0013068090029277415,74.34687556925238,5572.3968156570145,0.0,0.9894096873884186,0.999997400256436,True
11806,0.2328381316725452,3925,2,False,51.32413959498598,104.30287603134298,2.7,1,8523,2004-09-28 14:31:50.784872400,8.827422597445919,48.2120603508037,5572.394551101014,0.0,0.1760741716164722,0.9756338832518403,True
14048,0.18339754529948465,3925,3,False,51.32633725321655,104.30718571935543,2.6,0,11806,2004-10-02 12:01:13.269013200,0.02513692387458584,34.860223804854776,5568.499151979014,0.0,0.36285628563116124,0.9998947081440283,True
3928,0.14688504651933762,3928,0,True,40.0542491813471,125.86398130448103,2.5,0,0,2004-10-02 23:52:57.520227000,5.632287752097143e-05,25.78378643726786,5568.004889812188,0.0,0.8438847379625977,0.9999995714833917,True
8454,0.18781940008215503,3812,1,False,30.176412276286275,117.50899534370382,2.6,0,3812,2004-10-05 18:06:50.053453600,0.0011842338492246086,36.006983265290934,5565.245254010954,0.0,0.3934770326633332,0.999995039312045,True
3929,0.4417768347900833,3929,0,True,24.980758110675218,139.5379327710192,3.0,0,0,2004-10-08 22:02:53.170342000,1e-08,115.0874301374029,5562.081329046968,0.0,0.3084694569027917,0.9999999999890035,True
11791,0.31125505340489273,3880,2,False,45.99911143469976,111.37046362262902,2.8,1,8497,2004-10-10 01:53:53.559423600,0.005784814668348126,71.5178600053446,5560.920907877042,0.0,0.03998504772985534,0.9999884918395254,True
16132,0.19584641071985193,2371,5,False,49.92534527454465,119.64765255674835,2.6,0,14868,2004-10-17 22:15:48.098143799,0.01897956879619416,38.113441014655244,5553.072359975187,0.0,0.6468022210714154,0.9999204986335641,True
3930,0.14699319822477583,3930,0,True,56.4362839187218,128.84957585492384,2.5,0,0,2004-10-19 14:46:28.238217000,0.001037370172068187,25.809580959784455,5551.384395391006,0.0,0.9712896938993423,0.9999921074932919,True
11327,0.23395764251263312,3118,2,False,44.377422366661364,107.21851930998731,2.7,0,7893,2004-10-26 09:48:36.744816999,0.0007749897824677585,48.52724958042248,5544.591241379432,0.0,0.6568931036660604,0.9999978343241156,True
13996,0.17947673627148034,3748,3,False,22.33097503922482,108.96363999550854,2.6,0,11743,2004-10-26 10:02:04.266794800,0.0006254115297861163,33.851656825694704,5544.581895060245,0.0,0.29137830278873855,0.9999973801837568,True
3931,0.2689972756132912,3931,0,True,47.74201242043089,137.18337446202082,2.8,1,0,2004-10-28 12:38:56.793125000,3.6635518792071436e-06,58.65793447163778,5542.472953783275,0.0,0.6659896904981668,0.9999999927117829,True
3932,0.22637414734871544,3932,0,True,50.37261646615036,100.44357583157932,2.7,0,0,2004-10-29 22:42:45.756941000,1e-08,46.40284686768692,5541.053637072442,0.0,0.8511383996448247,0.9999999999720554,True
3933,0.15616636511844373,3933,0,True,30.28370006865511,122.12212870898719,2.5,0,0,2004-10-31 10:36:20.415183000,5.602897811181012e-05,28.021858644911507,5539.5580970464935,0.0,0.41711355044570475,0.9999995737194414,True
13969,0.19052800948738352,3656,3,False,55.36687229920669,125.2394357144639,2.6,1,11711,2004-11-01 05:54:02.826035800,0.004720594837188715,36.714241854764154,5538.754133957919,0.0,0.9514879747319597,0.9999802258443155,True
15341,1.0604526972954835,3656,4,False,55.36802257351496,125.24950600301209,3.4,0,13969,2004-11-01 06:08:44.426320600,2.27137429763068,378.1457443092272,5538.743930250919,0.0,0.6275682068303043,0.9991241271018291,True
3934,0.18416797447952812,3934,0,True,25.32132265182842,127.0369713290772,2.6,0,0,2004-11-06 05:50:56.205367000,1e-08,35.05932034330272,5533.756293919364,0.0,0.28160860529113485,0.9999999999581105,True
8516,0.5764751764380868,3908,1,False,22.02152081283438,138.4723064755247,3.1,0,3908,2004-11-08 20:54:10.018612400,0.0015890148036351334,165.21256450148877,5531.129050710504,0.0,0.4306250452098016,0.9999986703312127,True
3935,0.16671481230224552,3935,0,True,43.016978700619276,123.24625543986086,2.5,0,0,2004-11-11 10:07:14.611123000,0.0004841780706998309,30.623933020976846,5528.578303112002,0.0,0.12030281075288896,0.9999963162747344,True
20189,0.5012985945091083,2371,13,False,49.913949804645576,119.56867438978227,3.1,0,20154,2004-11-13 23:17:38.485577399,0.01665658053026882,136.64764791422985,5526.029415676187,0.0,0.7978912151266245,0.9999860620583514,True
3936,0.7163416164535193,3936,0,True,46.85730666760258,104.93656145364513,3.2,3,0,2004-11-19 02:37:16.851535000,0.0001854659440141903,221.9247598055092,5520.890777181308,0.0,0.8883817043273591,0.999999880820594,True
8525,0.2096361026749771,3936,1,False,46.847773561370644,104.93043729819931,2.6,0,3936,2004-11-19 02:40:09.725320600,14.687055783376763,41.80451657370293,5520.888776327308,0.0,0.2051104193616028,0.9403309507644104,True
8526,0.3583245312384092,3936,1,False,46.85149654272598,104.9388415075187,2.9,1,3936,2004-11-19 03:10:11.360411799,3.6447273328526633,86.59684891987196,5520.867924069308,0.0,0.6187869423148505,0.9946772977464144,True
11807,0.33884569838608103,3936,2,False,46.85253300378716,104.95432166887574,2.9,2,8526,2004-11-19 09:02:21.012894999,0.5580773368284838,80.26468048845545,5520.623367906308,0.0,0.7928410610663346,0.9991831497240147,True
14049,0.15636203819091554,3936,3,False,46.85468784731208,104.95337117284159,2.5,0,11807,2004-11-19 09:08:28.681701399,6.623536031995702,28.069568237892305,5520.619112480308,0.0,0.2588117170046944,0.9508553771746662,True
14050,0.6844365202382378,3936,3,False,46.85391682524469,104.95755690432789,3.2,0,11807,2004-11-19 13:19:56.643371799,0.7405214355432541,208.60494992342242,5520.444483294308,0.0,0.5808183630757938,0.9995242581295272,True
3937,0.34019875802404287,3937,0,True,50.90634611767815,114.70798440768871,2.9,0,0,2004-11-20 06:22:51.447019000,0.0009917978242334773,80.70041067220471,5519.734126770613,0.0,0.8563988925050647,0.9999985477267208,True
3938,0.17398026926072457,3938,0,True,50.62033068292338,131.88557574444897,2.5,0,0,2004-11-21 18:04:40.002308000,0.00042690603466657577,32.45104952330459,5518.2467592325465,0.0,0.9257736391832636,0.9999967520113286,True
3939,0.16416170386203155,3939,0,True,46.393135077713985,132.82928036627015,2.5,0,0,2004-11-25 07:01:40.264007000,0.00042676966462399036,29.988564189893463,5514.7071728702895,0.0,0.17646868850925013,0.9999967530488582,True
8510,0.31944479680852583,3904,1,False,52.37017716633719,119.20017629791198,2.8,0,3904,2004-11-27 21:44:50.201650400,0.002453423419433199,74.0862938970209,5512.093863406823,0.0,0.139110887239156,0.9999951192068195,True
16161,0.21448615385824035,2371,5,False,49.891701512320886,119.67929748661442,2.6,1,14912,2004-12-12 13:44:46.731132599,0.023700295806664162,43.12386591206915,5497.427236908187,0.0,0.7913733270386334,0.9999007254963392,True
10904,0.2035633434454984,2371,2,False,49.851390600208546,119.6064861248215,2.6,0,7381,2004-12-15 02:30:47.275586999,0.019606012584223006,40.167942913158,5494.895286162187,0.0,0.7782640043299569,0.9999178747018734,True
3940,0.18563020333662678,3940,0,True,56.039332702666805,131.7832632724213,2.6,0,0,2004-12-20 12:25:23.734478000,0.00043589868676383335,35.438014907533706,5489.482364184282,0.0,0.17227898677753317,0.9999981740424363,True
7142,0.1533248224143519,1932,1,False,37.91167800973962,114.11447983562299,2.5,0,1932,2004-12-23 11:57:35.658299800,8.425975888539664e-05,27.331448986252624,5486.50167062153,0.0,0.19289905674252306,0.9999993589336369,True
17685,0.23565933521388208,2371,6,False,49.83069056927836,119.64957486854425,2.7,0,16242,2004-12-26 19:50:48.187606199,0.02272397662281468,49.00738339574818,5483.173053384187,0.0,0.2328408254031783,0.9999365007641816,True
11757,0.280420994321313,3811,2,False,41.91926780089834,124.94354990368626,2.8,0,8453,2004-12-27 06:31:51.480695000,0.001339766064414758,62.06765284137064,5482.727876380845,0.0,0.09086769502894798,0.9999973346923069,True
3941,0.32800433034429993,3941,0,True,40.806715967444156,106.10371628797661,2.9,0,0,2004-12-27 20:33:12.271195000,6.320713235645038e-05,76.79604347096769,5482.14360797228,0.0,0.47996101644812694,0.9999999074467704,True
3942,0.1597978964077677,3942,0,True,48.665581093483766,100.41542657737578,2.5,0,0,2005-01-04 22:16:27.592717000,1e-08,28.910782765898553,5474.0719028620715,0.0,0.18783211417312906,0.9999999999239179,True
11786,0.24379614933072122,3860,2,False,51.764594470100675,127.96352762047671,2.7,1,8485,2005-01-05 05:50:07.238431600,0.0015286608534025505,51.32029650238487,5473.756860666301,0.0,0.6611499918328708,0.9999957282269595,True
15614,6.565773930549619,764,5,False,56.88144470285455,125.61589629422703,4.4,9,14372,2005-01-05 15:04:37.847458800,0.0018217513856998923,4501.240016716998,5473.37178417293,0.0,0.4021704078311523,0.9999999375661488,True
16872,0.18265286277668866,764,6,False,56.8889651671138,125.6030667222426,2.6,1,15614,2005-01-06 02:19:20.168722800,0.49283822063574745,34.668065568463604,5472.903238787931,0.0,0.2573734761711999,0.9979376532878179,True
16874,0.7118899919325465,764,6,False,56.864754601940305,125.62136430540598,3.2,2,15614,2005-01-06 04:35:28.650745200,0.7224276907030375,220.05327166188187,5472.80869617193,0.0,0.40205808491370076,0.999535879608292,True
16873,0.25038249431191384,764,6,False,58.141670281590706,125.92757894634438,2.7,0,15614,2005-01-06 21:41:34.258450800,0.0006861020710341459,53.21290466035979,5472.09613126793,0.0,0.8340590466111961,0.999998082716795,True
16869,0.4765318390102762,764,6,False,56.88090193956304,125.63564802571601,3.0,1,15614,2005-01-07 21:14:07.052818800,0.17851253626780922,127.55820692042714,5471.11519614793,0.0,0.4131048935836029,0.9998037167289952,True
18062,0.21352299909131767,764,7,False,56.895701016275986,125.60735149955165,2.6,0,16872,2005-01-10 01:19:40.173490800,0.11961851401122851,42.86100129769903,5468.94467391793,0.0,0.23773216187644075,0.9994990491519671,True
16867,0.2757645645586631,764,6,False,56.8843160062922,125.62975504933087,2.8,1,15614,2005-01-12 13:07:48.416770800,0.08958083358463159,60.671682359858195,5466.45291184293,0.0,0.9162816015515947,0.9998218050629722,True
18059,0.5788133127800217,764,7,False,56.88180070991085,125.62703158573657,3.1,2,16867,2005-01-13 07:38:18.265263600,0.13319063066918513,166.12355819550228,5465.68173304093,0.0,0.8959512930508816,0.9998885537925881,True
18786,0.30380015501943913,764,8,False,56.87984831196253,125.62837413785763,2.8,0,18059,2005-01-13 08:43:31.166002800,1.2609966553581349,69.20084328015304,5465.63644483793,0.0,0.21250810771091988,0.9974945354077137,True
3943,0.25819135252366354,3943,0,True,46.36207053554267,118.65772613812251,2.7,0,0,2005-01-15 01:12:26.217287000,0.0009950288604167869,55.48002007579451,5463.949696559179,0.0,0.15151953029335796,0.9999972194351545,True
18543,0.541147558548331,2371,7,False,49.81224187328668,119.59769578763485,3.1,0,17637,2005-01-18 22:16:10.574066999,0.018765468023166115,151.61120638724694,5460.072099837187,0.0,0.06692277451683704,0.9999842973912286,True
11805,0.1768380174542444,3920,2,False,45.42882062701631,111.5787752126772,2.5,0,8521,2005-01-21 21:27:20.632531200,0.002422005477180983,33.17731076320626,5457.106011197556,0.0,0.2120287037115759,0.9999815730254227,True
11727,0.14895585378508985,3669,2,False,29.9706074766846,129.4754441724517,2.5,0,8383,2005-01-22 04:59:04.121197800,0.0001813991338934902,26.278859622772043,5456.792313412062,0.0,0.9008057965352388,0.9999986198768949,True
3944,0.1662965339331715,3944,0,True,30.889282386521664,101.28045504448012,2.5,0,0,2005-01-22 10:11:57.432078000,5.518142443160301e-05,30.519599369399064,5456.575029721319,0.0,0.23931366065517867,0.9999995801678114,True
3945,0.19741254765608257,3945,0,True,20.693883276624238,127.87094945814493,2.6,1,0,2005-01-23 14:46:59.433719000,0.0003536022354598061,38.528090414033876,5455.384034331956,0.0,0.7270242611051301,0.9999985187778553,True
11630,0.21855216772452415,3513,2,False,48.509989632137,130.78146742023722,2.7,0,8264,2005-01-23 21:22:31.952971000,0.0019135396001355135,44.23821796531274,5455.109352396169,0.0,0.023080171907732705,0.9999946527037297,True
8527,0.18043662326706114,3945,1,False,20.700407793383267,127.87634918605782,2.6,0,3945,2005-01-24 00:53:16.308560600,0.08036116480945897,34.09784958535149,5454.963005687956,0.0,0.8693557349654032,0.9996634274888551,True
8488,0.6096427477147363,3865,1,False,37.03779177809183,136.6132625031015,3.2,0,3865,2005-01-24 05:03:52.968910400,0.0004993329162433847,178.25764798879152,5454.788970267241,0.0,0.4092756575555315,0.9999996791314186,True
13664,0.21197966785860414,2718,3,False,49.31329091928168,103.57689284625543,2.6,0,11183,2005-01-27 19:56:09.811231400,0.00020047861345441913,42.44068082483051,5451.169330888525,0.0,0.028513344357234405,0.9999991602048085,True
15394,0.19168503158550484,3852,4,False,40.52266150343157,113.12316903575207,2.6,0,14013,2005-01-28 10:05:07.590908999,0.0008612310745575888,37.01746126377049,5450.579773253368,0.0,0.02258430863365457,0.9999963923497787,True
8478,0.1758275204510853,3852,1,False,40.50332337964069,113.09339232389357,2.5,0,3852,2005-01-29 08:58:28.045571400,0.037545168154376696,32.92002092736192,5449.6260642873685,0.0,0.5303491216071217,0.9997143889907565,True
16866,0.18224341960314305,764,6,False,56.890314447071184,125.63527404908896,2.6,0,15614,2005-01-29 23:56:35.269676400,0.03557581522934122,34.562532194332476,5449.00236956393,0.0,0.8128601701853777,0.9998509856760778,True
10012,0.15440286759725896,1659,2,False,27.839396329845634,123.60666418115785,2.5,0,6407,2005-02-03 16:06:56.165874800,5.6528668753044076e-05,27.592846274413855,5444.328516598671,0.0,0.8228118505855955,0.999999569917688,True
3946,0.49310315215399864,3946,0,True,22.90804439350117,108.76455350523617,3.1,1,0,2005-02-03 21:32:13.620317000,1e-08,133.6216638067748,5444.10262013522,0.0,0.10839633146375871,0.9999999999916321,True
11756,3.882362628525369,3811,2,False,41.907568500136115,124.90424792072528,4.1,1,8453,2005-02-06 03:44:22.659661400,0.002622425511609591,2204.6037363765868,5441.844182179845,0.0,0.688567060145724,0.9999998160212047,True
14000,0.35430462552408315,3811,3,False,41.95864739110467,124.88861324899574,2.9,0,11756,2005-02-06 20:30:20.955930200,0.25624748354383986,85.27970653191205,5441.145590787845,0.0,0.6351750231947801,0.9996248511282086,True
16190,0.16095681204713083,2371,5,False,49.92291577487654,119.72032248919867,2.5,1,14947,2005-02-14 14:46:55.416012598,0.01924899062066205,29.195997328421733,5433.384080833187,0.0,0.619369191576888,0.9998535602168528,True
17483,0.30074462571291294,2371,6,False,49.9241272284602,119.71762131545066,2.8,1,16190,2005-02-14 14:47:12.973874998,13.082207153311515,68.25701686154125,5433.383877617187,0.0,0.23705104980246705,0.9743101919285841,True
18455,0.2957750934294686,2371,7,False,49.92406729936252,119.73964537935561,2.8,1,17483,2005-02-14 23:53:40.165970997,0.20712250848699879,66.72931115939679,5433.0043962271875,0.0,0.7960390224249445,0.9995880383546444,True
19144,0.16455920956486011,2371,8,False,49.920376791584886,119.7422798147471,2.5,1,18455,2005-02-15 02:35:43.167334197,0.5064716083416012,30.087256488080335,5432.891861489187,0.0,0.027517599341463028,0.99615406847863,True
19607,0.3889809760177283,2371,9,False,49.920012595120205,119.74256333365773,2.9,0,19144,2005-02-15 02:39:09.118236597,6.454031888096668,96.81351442304698,5432.889477798188,0.0,0.9136777435818326,0.990593976158905,True
14017,0.1965772851286464,3880,3,False,45.99302061933615,111.36535664953081,2.6,0,11791,2005-02-15 08:51:05.594828400,0.004098871665553929,38.30679948768393,5432.631185245042,0.0,0.8121932259182373,0.9999828301655225,True
3947,0.1615927292980148,3947,0,True,31.13100948191518,119.83946339211957,2.5,0,0,2005-02-21 08:39:07.584370000,5.487921451237234e-05,29.352813005423627,5426.639495551273,0.0,0.7653653664496457,0.9999995824670892,True
3948,0.31114574770835096,3948,0,True,26.480123125425198,139.1388270360689,2.8,1,0,2005-02-24 12:40:47.866617000,1e-08,71.48374218696162,5423.471668210451,0.0,0.42897626052512805,0.9999999999801061,True
14006,0.1707691102841474,3839,3,False,29.68393791111515,116.67611120532642,2.5,0,11769,2005-02-24 18:46:18.420349599,0.003118264618459912,31.640063799025608,5423.217842357065,0.0,0.6196833145135148,0.9999762758461117,True
3949,0.39525373784944084,3949,0,True,32.81066728568764,132.32336190702756,2.9,2,0,2005-02-27 14:59:10.848517000,1e-08,98.94059277531767,5420.375568882905,0.0,0.4214841656528774,0.9999999999853572,True
8531,0.5101625157201474,3949,1,False,32.80255911112505,132.31633098342726,3.1,0,3949,2005-02-27 17:29:46.244725000,0.426486820119063,139.9404719202973,5420.270992537905,0.0,0.8750626090229777,0.9996431843114847,True
3950,0.21346654300145176,3950,0,True,40.37800703391187,135.29083776548848,2.6,0,0,2005-03-02 05:43:41.252846000,0.0003006075568913274,42.84560644415395,5417.76132809206,0.0,0.7888507503099682,0.9999987407697833,True
8529,0.3978891166838815,3948,1,False,26.478175565231915,139.13642812154558,3.0,0,3948,2005-03-05 02:00:45.082588200,0.006132900956389674,99.83787139038347,5414.916144877451,0.0,0.44408787165142494,0.9999932559360647,True
3951,0.23275305605612528,3951,0,True,36.41169889115227,129.91022426365421,2.7,0,0,2005-03-06 22:14:41.965950000,5.4742868834826735e-05,48.18813017213554,5413.073125394097,0.0,0.0812794494547402,0.9999998470232345,True
3952,1.0513707759991189,3952,0,True,57.938904310512605,120.82221549284236,3.4,0,0,2005-03-10 21:20:00.397438000,0.0004356185890414454,373.7529095729691,5409.1111065111345,0.0,0.21461890037762144,0.999999831945939,True
3953,3.6316838811380485,3953,0,True,56.57421689532554,136.5387988830717,4.1,3,0,2005-03-12 03:38:38.951751000,1e-08,2013.4902448297128,5407.84816028066,0.0,0.6228876257354894,0.9999999999992985,True
3954,1.0830639299006934,3954,0,True,55.54500349601814,124.70590670931415,3.5,0,0,2005-03-15 18:17:52.674512000,0.0012256146122187083,389.1410981770014,5404.237584785741,0.0,0.5915333763588467,0.9999996314480821,True
16871,0.38159342382488914,764,6,False,56.90152932236048,125.61938940010613,2.9,1,15614,2005-03-16 10:30:37.387446000,0.014209739973882602,94.3241486923165,5403.56206727493,0.0,0.64332139533695,0.9999791931122878,True
3955,0.8770705938478668,3955,0,True,40.12559229073247,130.74709588515813,3.3,1,0,2005-03-17 06:53:20.646842000,1e-08,292.1727060974777,5402.712955476366,0.0,0.6130594316433122,0.999999999995033,True
8535,0.1560788045052888,3955,1,False,40.11180084317218,130.77590214011764,2.5,0,3955,2005-03-17 07:33:37.886944400,2.189549956538551,28.000516293230532,5402.684978160366,0.0,0.25396491316898406,0.9834794145251706,True
17497,0.17852446345551595,2371,6,False,49.88556293186437,119.69761328107158,2.5,1,16209,2005-03-17 13:18:16.836175797,0.030015994049794156,33.607882977404365,5402.445638470187,0.0,0.19973438564837043,0.9997716578640701,True
3956,0.219486586507094,3956,0,True,49.00579220658301,130.6829400477577,2.7,0,0,2005-03-25 21:48:30.695044000,0.0005345523279998481,44.49536658271714,5394.091311399954,0.0,0.1848156243749416,0.9999985062158228,True
8533,0.3544215865333105,3953,1,False,56.6102843249335,136.67637020947498,2.9,2,3953,2005-03-28 00:59:01.761533400,0.013138436813683515,85.31795406069388,5391.95900738966,0.0,0.3084861568630576,0.9999807617736556,True
11808,0.4539401599600616,3953,2,False,56.62286828861326,136.68270431813792,3.0,0,8533,2005-03-28 01:23:43.208333399,2.065417132961991,119.41327340671644,5391.94186101466,0.0,0.5345558029567324,0.997731327194993,True
3957,0.2858289222964936,3957,0,True,24.278962081115502,105.92077513012256,2.8,0,0,2005-03-31 13:43:06.088571000,1e-08,63.69937450253312,5388.428401752651,0.0,0.5881148098616528,0.9999999999801061,True
11737,0.258051148316393,3704,2,False,49.166943253793484,136.96606631766502,2.7,0,8406,2005-04-03 17:34:35.259312198,0.001279632225596654,55.439095764395034,5385.267647461665,0.0,0.6320089369054831,0.9999964241248588,True
3958,0.21033851299217088,3958,0,True,21.34517188201166,106.92314217630916,2.6,0,0,2005-04-13 12:43:57.694708000,1e-08,41.994920675831594,5375.469471126065,0.0,0.8336465269689287,0.9999999999581105,True
18063,0.7127553027853198,764,7,False,56.86592646169412,125.62781767540002,3.2,1,16874,2005-04-16 21:51:39.088431600,0.012317750979030455,220.41672560885996,5372.08913092093,0.0,0.5731504564176323,0.9999920847111314,True
3959,0.29489654815128513,3959,0,True,48.942956903894384,112.87717729493885,2.8,0,0,2005-04-19 08:32:40.547438000,0.0009525015301821357,66.4601852968176,5369.643975145394,0.0,0.4733275159483298,0.9999981051090175,True
20063,0.17849008963700955,1977,11,False,23.74107756199732,118.08982716418672,2.5,0,19870,2005-04-21 21:00:29.263715800,0.0005510230030340032,33.59909226830353,5367.124661299586,0.0,0.046059932999406694,0.999995807705956,True
3960,0.21171677984975898,3960,0,True,47.15084334464885,136.9596637477311,2.6,0,0,2005-04-24 21:02:21.648358000,1e-08,42.36919333855405,5364.123360551412,0.0,0.889720549390191,0.9999999999581105,True
8106,0.15879289779729444,3405,1,False,57.579869992601544,111.73439757344914,2.5,0,3405,2005-04-29 10:21:23.290330200,0.00040666541827812113,28.664047409714577,5359.5684804359935,0.0,0.5454403943510835,0.9999969060058513,True
16320,0.6591374967982395,3208,5,False,47.56331870140314,107.03268747021234,3.2,2,15246,2005-05-01 13:25:57.671353998,0.0022625705104533087,198.19970346169362,5357.440304729699,0.0,0.49491082178859447,0.9999985460854774,True
17743,0.17706696591054844,3208,6,False,47.56204011069034,107.04375347474827,2.5,0,16320,2005-05-01 17:15:58.513389198,0.38323497668496453,33.23567834735235,5357.2805727617,0.0,0.30941612994069945,0.9970885115867298,True
13960,0.8792678321297098,3656,3,False,55.350491023056236,125.29699998047306,3.3,0,11711,2005-05-04 11:15:57.188685400,0.004590232219070518,293.16752685545146,5354.5305880939195,0.0,0.9436531361110835,0.9999977200160137,True
17744,0.2020771616035601,3208,6,False,47.56714896205149,107.03091652569887,2.6,1,16320,2005-05-04 11:37:09.152310798,0.04051386049991285,39.77006483312534,5354.5158662927,0.0,0.42322732852450307,0.9998303037314806,True
18595,0.1822208380930894,3208,7,False,47.570197390909875,107.02456253337216,2.6,0,17744,2005-05-06 06:38:12.827152398,0.04749363202400702,34.55671431470998,5352.723462648699,0.0,0.8807461847560626,0.9998010711836276,True
11671,0.16646369803503835,3609,2,False,20.745400566782696,128.45921638469315,2.5,1,8316,2005-05-12 10:06:57.429515599,0.002063438610572052,30.56128482817841,5346.578501973199,0.0,0.9077775728559905,0.9999843010335685,True
3961,0.17039726663032495,3961,0,True,50.1109719551003,112.47996460918348,2.5,0,0,2005-05-13 18:15:33.882697000,0.0009552356238525245,31.54650460426601,5345.239191172488,0.0,0.6775152019025313,0.9999927323860588,True
18462,0.2985592249473463,2371,7,False,49.881268110039386,119.70398415286697,2.8,0,17497,2005-05-16 06:59:54.244908597,0.02362383213221554,67.58406927380148,5342.708399943187,0.0,0.6766623948738005,0.9999530041941261,True
3962,0.22718303215298272,3962,0,True,30.251576235284855,133.99541455280848,2.7,0,0,2005-05-16 07:48:50.888290000,1e-08,46.62824486834218,5342.674411015162,0.0,0.7988425887372383,0.9999999999720554,True
3963,0.19748345507216902,3963,0,True,29.47238067413499,115.3953518377147,2.6,0,0,2005-05-26 15:56:59.264389000,5.39392475775428e-05,38.54689180808049,5332.335425180683,0.0,0.4997429797577342,0.9999997740510378,True
3964,0.4460381385645586,3964,0,True,23.48974241423205,139.62435687425335,3.0,0,0,2005-05-28 09:38:01.298450000,5.798323883249735e-07,116.59814991263266,5330.598596082755,0.0,0.15841791476769584,0.9999999993623834,True
11708,0.15671511669066499,3656,2,False,55.418190685655276,125.50851755539296,2.5,0,8377,2005-05-28 22:08:26.667866200,0.006648691324215567,28.155711052991926,5330.077469121919,0.0,0.5126169496503248,0.9999494165899746,True
18266,0.15880155102579607,1607,7,False,34.924750494866544,104.57438352748301,2.5,0,17169,2005-05-29 10:59:56.412535000,0.004299276771123517,28.66616946431511,5329.541708188252,0.0,0.6789671879770385,0.9999672907023717,True
3965,14.877724271181375,3965,0,True,36.02323338018536,115.42790873207261,4.8,11,0,2005-05-31 05:21:07.486559000,0.00022935790548893768,13675.683420288435,5327.776996683345,0.0,0.36789097066249155,0.9999999969642177,True
8539,0.34714393545649364,3965,1,False,36.01956338064649,115.4262231904696,2.9,1,3965,2005-05-31 12:25:03.154770200,1.1841574573042992,82.94674130058343,5327.482602375345,0.0,0.008900369784930806,0.998267558819262,True
3966,0.15177115480170278,3966,0,True,41.26429778531357,134.52222943840218,2.5,0,0,2005-05-31 13:49:04.191105000,0.00029010752831429374,26.955884371840042,5327.424257047395,0.0,0.501128984688914,0.9999977928012741,True
8318,1.9728638364492836,3609,1,False,20.749527095873905,128.46714435183733,3.8,3,3609,2005-06-02 04:29:47.238184400,0.0039148602010095485,878.8717536214094,5325.8126477062,0.0,0.5426747447127254,0.9999994346787603,True
